#Iteration	Date	Time	Chirp	Phase	RamanAxis	RTPhase	NFringe	Ratio
1	12/06/2023	16:37:21.337	0.00000000E+0	-1.56922630E+3	5.00000000E+0	5.11966088E-1	-2.51500000E+3	4.65764777E-1
2	12/06/2023	16:37:23.211	0.00000000E+0	-1.56294311E+3	5.00000000E+0	3.70993254E+0	-2.51900000E+3	5.03928627E-1
3	12/06/2023	16:37:25.018	0.00000000E+0	-1.55665993E+3	5.00000000E+0	4.74767054E+0	-2.51900000E+3	4.91499723E-1
4	12/06/2023	16:37:27.020	0.00000000E+0	-1.55037674E+3	5.00000000E+0	1.06074771E+0	-2.51800000E+3	4.79170115E-1
5	12/06/2023	16:37:28.940	0.00000000E+0	-1.54409356E+3	5.00000000E+0	1.72496140E+0	-2.50100000E+3	4.95941380E-1
6	12/06/2023	16:37:30.719	0.00000000E+0	-1.53781037E+3	5.00000000E+0	2.81868970E-1	-2.28000000E+3	5.36513012E-1
7	12/06/2023	16:37:32.548	0.00000000E+0	-1.53152719E+3	5.00000000E+0	5.78349107E+0	-2.18000000E+3	4.87355002E-1
8	12/06/2023	16:37:34.303	0.00000000E+0	-1.52524400E+3	5.00000000E+0	8.12626322E-1	-2.38700000E+3	6.43445723E-1
9	12/06/2023	16:37:36.069	0.00000000E+0	-1.51896082E+3	5.00000000E+0	1.52516040E+0	-2.50600000E+3	3.22842562E-1
10	12/06/2023	16:37:37.853	0.00000000E+0	-1.51267763E+3	5.00000000E+0	9.29592357E-1	-2.50800000E+3	5.29990467E-1
11	12/06/2023	16:37:39.710	0.00000000E+0	-1.50639444E+3	5.00000000E+0	1.02431567E+0	-2.51000000E+3	3.51058238E-1
12	12/06/2023	16:37:41.714	0.00000000E+0	-1.50011126E+3	5.00000000E+0	3.01887419E+0	-2.50900000E+3	6.53078149E-1
13	12/06/2023	16:37:43.596	0.00000000E+0	-1.49382807E+3	5.00000000E+0	4.32199087E+0	-2.43600000E+3	3.36000981E-1
14	12/06/2023	16:37:45.466	0.00000000E+0	-1.48754489E+3	5.00000000E+0	4.93404920E+0	-2.30600000E+3	3.27950226E-1
15	12/06/2023	16:37:47.384	0.00000000E+0	-1.48126170E+3	5.00000000E+0	8.92776819E-1	-2.12900000E+3	3.74441782E-1
16	12/06/2023	16:37:49.233	0.00000000E+0	-1.47497852E+3	5.00000000E+0	3.33334025E+0	-2.26200000E+3	6.66400958E-1
17	12/06/2023	16:37:51.184	0.00000000E+0	-1.46869533E+3	5.00000000E+0	3.57187426E+0	-2.45100000E+3	4.23343761E-1
18	12/06/2023	16:37:52.954	0.00000000E+0	-1.46241215E+3	5.00000000E+0	1.40819436E+0	-2.51400000E+3	4.65523991E-1
19	12/06/2023	16:37:54.705	0.00000000E+0	-1.45612896E+3	5.00000000E+0	4.06888404E+0	-2.50300000E+3	5.82596583E-1
20	12/06/2023	16:37:56.642	0.00000000E+0	-1.44984578E+3	5.00000000E+0	9.20388473E-3	-2.51300000E+3	5.91373626E-1
21	12/06/2023	16:37:58.361	0.00000000E+0	-1.44356259E+3	5.00000000E+0	2.39262653E+0	-2.49600000E+3	5.29398706E-1
22	12/06/2023	16:38:00.059	0.00000000E+0	-1.43727941E+3	5.00000000E+0	1.54165069E-1	-2.44100000E+3	3.20346750E-1
23	12/06/2023	16:38:01.856	0.00000000E+0	-1.43099622E+3	5.00000000E+0	1.46878660E-1	-2.33400000E+3	3.54948264E-1
24	12/06/2023	16:38:03.691	0.00000000E+0	-1.42471304E+3	5.00000000E+0	5.82145709E-1	-2.24300000E+3	3.26566860E-1
25	12/06/2023	16:38:05.779	0.00000000E+0	-1.41842985E+3	5.00000000E+0	3.10055867E+0	-2.37900000E+3	4.13877857E-1
26	12/06/2023	16:38:07.666	0.00000000E+0	-1.41214666E+3	5.00000000E+0	5.79001048E+0	-2.46200000E+3	3.12151542E-1
27	12/06/2023	16:38:09.561	0.00000000E+0	-1.40586348E+3	5.00000000E+0	2.33932070E-1	-2.51300000E+3	3.96477205E-1
28	12/06/2023	16:38:11.564	0.00000000E+0	-1.39958029E+3	5.00000000E+0	1.68162644E+0	-2.51700000E+3	4.97863716E-1
