#Iteration	Date	Time	Chirp	Phase	RamanAxis	RatioMean	RatioStdDev
2	15/03/2023	18:06:34.811	0.00000000E+0	-6.28318531E+0	5.00000000E+0	3.05170421E-1	0.00000000E+0
4	15/03/2023	18:06:37.816	0.00000000E+0	-6.17849112E+0	5.00000000E+0	3.16429060E-1	0.00000000E+0
6	15/03/2023	18:06:40.834	0.00000000E+0	-6.07379693E+0	5.00000000E+0	3.01387629E-1	0.00000000E+0
8	15/03/2023	18:06:43.849	0.00000000E+0	-5.96910274E+0	5.00000000E+0	3.25178655E-1	0.00000000E+0
10	15/03/2023	18:06:46.770	0.00000000E+0	-5.86440855E+0	5.00000000E+0	3.26587813E-1	0.00000000E+0
12	15/03/2023	18:06:49.797	0.00000000E+0	-5.75971436E+0	5.00000000E+0	3.37291226E-1	0.00000000E+0
14	15/03/2023	18:06:52.753	0.00000000E+0	-5.65502017E+0	5.00000000E+0	3.61880192E-1	0.00000000E+0
16	15/03/2023	18:06:55.703	0.00000000E+0	-5.55032599E+0	5.00000000E+0	3.32208889E-1	0.00000000E+0
18	15/03/2023	18:06:58.701	0.00000000E+0	-5.44524830E+0	5.00000000E+0	3.83516376E-1	0.00000000E+0
20	15/03/2023	18:07:01.674	0.00000000E+0	-5.34055411E+0	5.00000000E+0	4.17960135E-1	0.00000000E+0
22	15/03/2023	18:07:04.699	0.00000000E+0	-5.23585992E+0	5.00000000E+0	3.46202653E-1	0.00000000E+0
24	15/03/2023	18:07:07.705	0.00000000E+0	-5.13116574E+0	5.00000000E+0	3.96150582E-1	0.00000000E+0
26	15/03/2023	18:07:10.719	0.00000000E+0	-5.02647155E+0	5.00000000E+0	3.41999696E-1	0.00000000E+0
28	15/03/2023	18:07:13.749	0.00000000E+0	-4.92177736E+0	5.00000000E+0	4.09651001E-1	0.00000000E+0
30	15/03/2023	18:07:16.741	0.00000000E+0	-4.81708317E+0	5.00000000E+0	5.42801539E-1	0.00000000E+0
32	15/03/2023	18:07:19.723	0.00000000E+0	-4.71238898E+0	5.00000000E+0	6.42308354E-1	0.00000000E+0
34	15/03/2023	18:07:22.715	0.00000000E+0	-4.60769479E+0	5.00000000E+0	5.68455715E-1	0.00000000E+0
36	15/03/2023	18:07:25.744	0.00000000E+0	-4.50300060E+0	5.00000000E+0	4.88101129E-1	0.00000000E+0
38	15/03/2023	18:07:28.715	0.00000000E+0	-4.39830641E+0	5.00000000E+0	5.84396945E-1	0.00000000E+0
40	15/03/2023	18:07:31.699	0.00000000E+0	-4.29361223E+0	5.00000000E+0	5.47839587E-1	0.00000000E+0
42	15/03/2023	18:07:34.646	0.00000000E+0	-4.18891804E+0	5.00000000E+0	5.68105122E-1	0.00000000E+0
44	15/03/2023	18:07:37.622	0.00000000E+0	-4.08422385E+0	5.00000000E+0	5.41281581E-1	0.00000000E+0
46	15/03/2023	18:07:40.642	0.00000000E+0	-3.97952966E+0	5.00000000E+0	4.76463880E-1	0.00000000E+0
48	15/03/2023	18:07:43.621	0.00000000E+0	-3.87445198E+0	5.00000000E+0	5.71350317E-1	0.00000000E+0
50	15/03/2023	18:07:46.644	0.00000000E+0	-3.76975779E+0	5.00000000E+0	6.58279804E-1	0.00000000E+0
52	15/03/2023	18:07:49.659	0.00000000E+0	-3.66506360E+0	5.00000000E+0	6.10141444E-1	0.00000000E+0
54	15/03/2023	18:07:52.629	0.00000000E+0	-3.56036941E+0	5.00000000E+0	6.36796247E-1	0.00000000E+0
56	15/03/2023	18:07:55.685	0.00000000E+0	-3.45567522E+0	5.00000000E+0	6.32968529E-1	0.00000000E+0
58	15/03/2023	18:07:58.694	0.00000000E+0	-3.35098103E+0	5.00000000E+0	6.38839534E-1	0.00000000E+0
60	15/03/2023	18:08:01.702	0.00000000E+0	-3.24628684E+0	5.00000000E+0	6.14271542E-1	0.00000000E+0
62	15/03/2023	18:08:04.682	0.00000000E+0	-3.14159265E+0	5.00000000E+0	6.49900822E-1	0.00000000E+0
64	15/03/2023	18:08:07.693	0.00000000E+0	-3.03689846E+0	5.00000000E+0	6.20648898E-1	0.00000000E+0
66	15/03/2023	18:08:10.674	0.00000000E+0	-2.93220428E+0	5.00000000E+0	6.55063966E-1	0.00000000E+0
68	15/03/2023	18:08:13.707	0.00000000E+0	-2.82751009E+0	5.00000000E+0	6.25097331E-1	0.00000000E+0
70	15/03/2023	18:08:16.671	0.00000000E+0	-2.72281590E+0	5.00000000E+0	6.31757665E-1	0.00000000E+0
72	15/03/2023	18:08:19.700	0.00000000E+0	-2.61812171E+0	5.00000000E+0	6.68802371E-1	0.00000000E+0
74	15/03/2023	18:08:22.708	0.00000000E+0	-2.51342752E+0	5.00000000E+0	5.91854730E-1	0.00000000E+0
76	15/03/2023	18:08:25.705	0.00000000E+0	-2.40873333E+0	5.00000000E+0	6.32668124E-1	0.00000000E+0
78	15/03/2023	18:08:28.663	0.00000000E+0	-2.30365565E+0	5.00000000E+0	5.87482496E-1	0.00000000E+0
80	15/03/2023	18:08:31.630	0.00000000E+0	-2.19896146E+0	5.00000000E+0	6.26712907E-1	0.00000000E+0
82	15/03/2023	18:08:34.633	0.00000000E+0	-2.09426727E+0	5.00000000E+0	5.72869938E-1	0.00000000E+0
84	15/03/2023	18:08:37.663	0.00000000E+0	-1.98957308E+0	5.00000000E+0	5.45025597E-1	0.00000000E+0
86	15/03/2023	18:08:40.626	0.00000000E+0	-1.88487889E+0	5.00000000E+0	6.60881461E-1	0.00000000E+0
88	15/03/2023	18:08:43.632	0.00000000E+0	-1.78018470E+0	5.00000000E+0	5.52057035E-1	0.00000000E+0
90	15/03/2023	18:08:46.572	0.00000000E+0	-1.67549052E+0	5.00000000E+0	5.46684274E-1	0.00000000E+0
92	15/03/2023	18:08:49.587	0.00000000E+0	-1.57079633E+0	5.00000000E+0	3.40913803E-1	0.00000000E+0
94	15/03/2023	18:08:52.620	0.00000000E+0	-1.46610214E+0	5.00000000E+0	3.62452381E-1	0.00000000E+0
96	15/03/2023	18:08:55.619	0.00000000E+0	-1.36140795E+0	5.00000000E+0	4.88289906E-1	0.00000000E+0
98	15/03/2023	18:08:58.686	0.00000000E+0	-1.25671376E+0	5.00000000E+0	4.28966097E-1	0.00000000E+0
100	15/03/2023	18:09:01.659	0.00000000E+0	-1.15201957E+0	5.00000000E+0	3.31175801E-1	0.00000000E+0
102	15/03/2023	18:09:04.674	0.00000000E+0	-1.04732538E+0	5.00000000E+0	3.89094085E-1	0.00000000E+0
104	15/03/2023	18:09:07.650	0.00000000E+0	-9.42631194E-1	5.00000000E+0	3.77046782E-1	0.00000000E+0
106	15/03/2023	18:09:10.612	0.00000000E+0	-8.37937005E-1	5.00000000E+0	5.24234003E-1	0.00000000E+0
108	15/03/2023	18:09:13.627	0.00000000E+0	-7.32859321E-1	5.00000000E+0	4.32087077E-1	0.00000000E+0
110	15/03/2023	18:09:16.622	0.00000000E+0	-6.28165133E-1	5.00000000E+0	3.53208704E-1	0.00000000E+0
112	15/03/2023	18:09:19.582	0.00000000E+0	-5.23470944E-1	5.00000000E+0	3.64759605E-1	0.00000000E+0
114	15/03/2023	18:09:22.614	0.00000000E+0	-4.18776755E-1	5.00000000E+0	4.19049271E-1	0.00000000E+0
116	15/03/2023	18:09:25.652	0.00000000E+0	-3.14082566E-1	5.00000000E+0	3.06497563E-1	0.00000000E+0
118	15/03/2023	18:09:28.612	0.00000000E+0	-2.09388378E-1	5.00000000E+0	3.36665074E-1	0.00000000E+0
120	15/03/2023	18:09:31.593	0.00000000E+0	-1.04694189E-1	5.00000000E+0	3.51815414E-1	0.00000000E+0
122	15/03/2023	18:09:34.534	0.00000000E+0	0.00000000E+0	5.00000000E+0	3.29050031E-1	0.00000000E+0
124	15/03/2023	18:09:37.552	0.00000000E+0	1.04694189E-1	5.00000000E+0	5.70138377E-1	0.00000000E+0
126	15/03/2023	18:09:40.535	0.00000000E+0	2.09388378E-1	5.00000000E+0	3.07087677E-1	0.00000000E+0
128	15/03/2023	18:09:43.510	0.00000000E+0	3.14082566E-1	5.00000000E+0	3.20702883E-1	0.00000000E+0
130	15/03/2023	18:09:46.419	0.00000000E+0	4.18776755E-1	5.00000000E+0	3.24086717E-1	0.00000000E+0
132	15/03/2023	18:09:49.471	0.00000000E+0	5.23470944E-1	5.00000000E+0	3.91143350E-1	0.00000000E+0
134	15/03/2023	18:09:52.457	0.00000000E+0	6.28165133E-1	5.00000000E+0	3.27187475E-1	0.00000000E+0
136	15/03/2023	18:09:55.452	0.00000000E+0	7.32859321E-1	5.00000000E+0	3.97111391E-1	0.00000000E+0
138	15/03/2023	18:09:58.406	0.00000000E+0	8.37937005E-1	5.00000000E+0	4.18706887E-1	0.00000000E+0
140	15/03/2023	18:10:01.434	0.00000000E+0	9.42631194E-1	5.00000000E+0	4.96532470E-1	0.00000000E+0
142	15/03/2023	18:10:04.446	0.00000000E+0	1.04732538E+0	5.00000000E+0	3.31542670E-1	0.00000000E+0
144	15/03/2023	18:10:07.406	0.00000000E+0	1.15201957E+0	5.00000000E+0	3.87738402E-1	0.00000000E+0
146	15/03/2023	18:10:10.432	0.00000000E+0	1.25671376E+0	5.00000000E+0	4.72957428E-1	0.00000000E+0
148	15/03/2023	18:10:13.412	0.00000000E+0	1.36140795E+0	5.00000000E+0	4.15400342E-1	0.00000000E+0
150	15/03/2023	18:10:16.438	0.00000000E+0	1.46610214E+0	5.00000000E+0	4.57499925E-1	0.00000000E+0
152	15/03/2023	18:10:19.388	0.00000000E+0	1.57079633E+0	5.00000000E+0	5.15962869E-1	0.00000000E+0
154	15/03/2023	18:10:22.396	0.00000000E+0	1.67549052E+0	5.00000000E+0	6.19680231E-1	0.00000000E+0
156	15/03/2023	18:10:25.370	0.00000000E+0	1.78018470E+0	5.00000000E+0	5.83351624E-1	0.00000000E+0
158	15/03/2023	18:10:28.421	0.00000000E+0	1.88487889E+0	5.00000000E+0	5.56527635E-1	0.00000000E+0
160	15/03/2023	18:10:31.382	0.00000000E+0	1.98957308E+0	5.00000000E+0	5.80620362E-1	0.00000000E+0
162	15/03/2023	18:10:34.301	0.00000000E+0	2.09426727E+0	5.00000000E+0	6.35052832E-1	0.00000000E+0
164	15/03/2023	18:10:37.325	0.00000000E+0	2.19896146E+0	5.00000000E+0	6.01046395E-1	0.00000000E+0
166	15/03/2023	18:10:40.282	0.00000000E+0	2.30365565E+0	5.00000000E+0	6.08408754E-1	0.00000000E+0
168	15/03/2023	18:10:43.233	0.00000000E+0	2.40873333E+0	5.00000000E+0	6.46014855E-1	0.00000000E+0
170	15/03/2023	18:10:46.269	0.00000000E+0	2.51342752E+0	5.00000000E+0	5.90701063E-1	0.00000000E+0
172	15/03/2023	18:10:49.234	0.00000000E+0	2.61812171E+0	5.00000000E+0	6.26351948E-1	0.00000000E+0
174	15/03/2023	18:10:52.184	0.00000000E+0	2.72281590E+0	5.00000000E+0	6.29599839E-1	0.00000000E+0
176	15/03/2023	18:10:55.227	0.00000000E+0	2.82751009E+0	5.00000000E+0	6.26148684E-1	0.00000000E+0
178	15/03/2023	18:10:58.259	0.00000000E+0	2.93220428E+0	5.00000000E+0	6.44857730E-1	0.00000000E+0
180	15/03/2023	18:11:01.298	0.00000000E+0	3.03689846E+0	5.00000000E+0	6.14547150E-1	0.00000000E+0
182	15/03/2023	18:11:04.300	0.00000000E+0	3.14159265E+0	5.00000000E+0	6.83996790E-1	0.00000000E+0
184	15/03/2023	18:11:07.755	0.00000000E+0	3.24628684E+0	5.00000000E+0	6.35847562E-1	0.00000000E+0
186	15/03/2023	18:11:10.734	0.00000000E+0	3.35098103E+0	5.00000000E+0	6.34779462E-1	0.00000000E+0
188	15/03/2023	18:11:13.735	0.00000000E+0	3.45567522E+0	5.00000000E+0	5.33886536E-1	0.00000000E+0
190	15/03/2023	18:11:16.688	0.00000000E+0	3.56036941E+0	5.00000000E+0	6.64723446E-1	0.00000000E+0
192	15/03/2023	18:11:19.686	0.00000000E+0	3.66506360E+0	5.00000000E+0	6.46526353E-1	0.00000000E+0
194	15/03/2023	18:11:22.612	0.00000000E+0	3.76975779E+0	5.00000000E+0	5.69263567E-1	0.00000000E+0
196	15/03/2023	18:11:25.602	0.00000000E+0	3.87445198E+0	5.00000000E+0	5.75373236E-1	0.00000000E+0
198	15/03/2023	18:11:28.581	0.00000000E+0	3.97952966E+0	5.00000000E+0	6.25849746E-1	0.00000000E+0
200	15/03/2023	18:11:31.616	0.00000000E+0	4.08422385E+0	5.00000000E+0	6.07675936E-1	0.00000000E+0
202	15/03/2023	18:11:34.567	0.00000000E+0	4.18891804E+0	5.00000000E+0	6.12825096E-1	0.00000000E+0
204	15/03/2023	18:11:37.589	0.00000000E+0	4.29361223E+0	5.00000000E+0	4.76053114E-1	0.00000000E+0
206	15/03/2023	18:11:40.587	0.00000000E+0	4.39830641E+0	5.00000000E+0	4.44035007E-1	0.00000000E+0
208	15/03/2023	18:11:43.571	0.00000000E+0	4.50300060E+0	5.00000000E+0	5.15432202E-1	0.00000000E+0
210	15/03/2023	18:11:46.566	0.00000000E+0	4.60769479E+0	5.00000000E+0	4.49538149E-1	0.00000000E+0
212	15/03/2023	18:11:49.568	0.00000000E+0	4.71238898E+0	5.00000000E+0	5.90247126E-1	0.00000000E+0
214	15/03/2023	18:11:52.552	0.00000000E+0	4.81708317E+0	5.00000000E+0	5.89160654E-1	0.00000000E+0
216	15/03/2023	18:11:55.601	0.00000000E+0	4.92177736E+0	5.00000000E+0	4.97588913E-1	0.00000000E+0
218	15/03/2023	18:11:58.527	0.00000000E+0	5.02647155E+0	5.00000000E+0	3.61911026E-1	0.00000000E+0
220	15/03/2023	18:12:01.520	0.00000000E+0	5.13116574E+0	5.00000000E+0	3.61881301E-1	0.00000000E+0
222	15/03/2023	18:12:04.504	0.00000000E+0	5.23585992E+0	5.00000000E+0	3.43918787E-1	0.00000000E+0
224	15/03/2023	18:12:07.488	0.00000000E+0	5.34055411E+0	5.00000000E+0	3.61072080E-1	0.00000000E+0
226	15/03/2023	18:12:10.489	0.00000000E+0	5.44524830E+0	5.00000000E+0	3.29689395E-1	0.00000000E+0
228	15/03/2023	18:12:13.521	0.00000000E+0	5.55032599E+0	5.00000000E+0	4.50393619E-1	0.00000000E+0
230	15/03/2023	18:12:16.486	0.00000000E+0	5.65502017E+0	5.00000000E+0	3.34466486E-1	0.00000000E+0
232	15/03/2023	18:12:19.463	0.00000000E+0	5.75971436E+0	5.00000000E+0	3.77875630E-1	0.00000000E+0
234	15/03/2023	18:12:22.443	0.00000000E+0	5.86440855E+0	5.00000000E+0	3.15234742E-1	0.00000000E+0
236	15/03/2023	18:12:25.452	0.00000000E+0	5.96910274E+0	5.00000000E+0	2.97959180E-1	0.00000000E+0
238	15/03/2023	18:12:28.444	0.00000000E+0	6.07379693E+0	5.00000000E+0	2.99154317E-1	0.00000000E+0
240	15/03/2023	18:12:31.486	0.00000000E+0	6.17849112E+0	5.00000000E+0	3.28838608E-1	0.00000000E+0
242	15/03/2023	18:12:34.464	0.00000000E+0	6.28318531E+0	5.00000000E+0	3.35766921E-1	0.00000000E+0
