#Iteration	Date	Time	Chirp	Phase	RamanAxis	RTPhase	NFringe	Ratio
1	02/09/2022	15:24:13.154	0.00000000E+0	-3.14159265E+1	5.00000000E+0	4.57202974E+0	-2.51800000E+3	4.51158960E-1
2	02/09/2022	15:24:14.559	0.00000000E+0	-3.12065382E+1	5.00000000E+0	3.56957329E+0	-2.51900000E+3	4.45521055E-1
3	02/09/2022	15:24:16.142	0.00000000E+0	-3.09971498E+1	5.00000000E+0	5.16146186E+0	-2.51600000E+3	4.45119523E-1
4	02/09/2022	15:24:17.536	0.00000000E+0	-3.07877614E+1	5.00000000E+0	4.68017538E+0	-2.51700000E+3	4.46868414E-1
5	02/09/2022	15:24:19.019	0.00000000E+0	-3.05779895E+1	5.00000000E+0	6.27091346E+0	-2.51600000E+3	4.47290381E-1
6	02/09/2022	15:24:20.399	0.00000000E+0	-3.03686012E+1	5.00000000E+0	5.59787939E+0	-2.51900000E+3	4.49924958E-1
7	02/09/2022	15:24:21.801	0.00000000E+0	-3.01592128E+1	5.00000000E+0	5.18102011E+0	-2.51600000E+3	4.46160844E-1
8	02/09/2022	15:24:23.290	0.00000000E+0	-2.99498244E+1	5.00000000E+0	5.59442793E+0	-2.51600000E+3	4.46977943E-1
9	02/09/2022	15:24:24.705	0.00000000E+0	-2.97404360E+1	5.00000000E+0	5.59212696E+0	-2.51600000E+3	4.41087112E-1
10	02/09/2022	15:24:26.164	0.00000000E+0	-2.95310476E+1	5.00000000E+0	5.51734540E+0	-2.51600000E+3	4.43983210E-1
11	02/09/2022	15:24:27.557	0.00000000E+0	-2.93216593E+1	5.00000000E+0	2.27719448E+0	-2.51800000E+3	4.42249521E-1
12	02/09/2022	15:24:28.954	0.00000000E+0	-2.91122709E+1	5.00000000E+0	4.95475794E+0	-2.51500000E+3	4.39490763E-1
13	02/09/2022	15:24:30.518	0.00000000E+0	-2.89024990E+1	5.00000000E+0	4.76416083E+0	-2.51700000E+3	4.49577869E-1
14	02/09/2022	15:24:31.914	0.00000000E+0	-2.86931106E+1	5.00000000E+0	4.30856854E+0	-2.51500000E+3	4.43161317E-1
15	02/09/2022	15:24:33.344	0.00000000E+0	-2.84837223E+1	5.00000000E+0	1.71997596E+0	-2.51600000E+3	4.47303871E-1
16	02/09/2022	15:24:34.732	0.00000000E+0	-2.82743339E+1	5.00000000E+0	5.11314146E+0	-2.51900000E+3	4.48085394E-1
17	02/09/2022	15:24:36.118	0.00000000E+0	-2.80649455E+1	5.00000000E+0	5.86172409E+0	-2.51500000E+3	4.47038044E-1
18	02/09/2022	15:24:37.614	0.00000000E+0	-2.78555571E+1	5.00000000E+0	3.31186452E+0	-2.51600000E+3	4.51395724E-1
19	02/09/2022	15:24:38.998	0.00000000E+0	-2.76461687E+1	5.00000000E+0	7.78111755E-1	-2.51500000E+3	4.47984369E-1
