#Iteration	Date	Time	Chirp	Phase	RamanAxis	RatioMean	RatioStdDev
1	02/09/2022	15:24:13.154	0.00000000E+0	-3.14159265E+1	5.00000000E+0	4.51158960E-1	0.00000000E+0
2	02/09/2022	15:24:14.559	0.00000000E+0	-3.12065382E+1	5.00000000E+0	4.45521055E-1	0.00000000E+0
3	02/09/2022	15:24:16.142	0.00000000E+0	-3.09971498E+1	5.00000000E+0	4.45119523E-1	0.00000000E+0
4	02/09/2022	15:24:17.536	0.00000000E+0	-3.07877614E+1	5.00000000E+0	4.46868414E-1	0.00000000E+0
5	02/09/2022	15:24:19.019	0.00000000E+0	-3.05779895E+1	5.00000000E+0	4.47290381E-1	0.00000000E+0
6	02/09/2022	15:24:20.399	0.00000000E+0	-3.03686012E+1	5.00000000E+0	4.49924958E-1	0.00000000E+0
7	02/09/2022	15:24:21.801	0.00000000E+0	-3.01592128E+1	5.00000000E+0	4.46160844E-1	0.00000000E+0
8	02/09/2022	15:24:23.290	0.00000000E+0	-2.99498244E+1	5.00000000E+0	4.46977943E-1	0.00000000E+0
9	02/09/2022	15:24:24.705	0.00000000E+0	-2.97404360E+1	5.00000000E+0	4.41087112E-1	0.00000000E+0
10	02/09/2022	15:24:26.164	0.00000000E+0	-2.95310476E+1	5.00000000E+0	4.43983210E-1	0.00000000E+0
11	02/09/2022	15:24:27.557	0.00000000E+0	-2.93216593E+1	5.00000000E+0	4.42249521E-1	0.00000000E+0
12	02/09/2022	15:24:28.954	0.00000000E+0	-2.91122709E+1	5.00000000E+0	4.39490763E-1	0.00000000E+0
13	02/09/2022	15:24:30.518	0.00000000E+0	-2.89024990E+1	5.00000000E+0	4.49577869E-1	0.00000000E+0
14	02/09/2022	15:24:31.914	0.00000000E+0	-2.86931106E+1	5.00000000E+0	4.43161317E-1	0.00000000E+0
15	02/09/2022	15:24:33.344	0.00000000E+0	-2.84837223E+1	5.00000000E+0	4.47303871E-1	0.00000000E+0
16	02/09/2022	15:24:34.732	0.00000000E+0	-2.82743339E+1	5.00000000E+0	4.48085394E-1	0.00000000E+0
17	02/09/2022	15:24:36.118	0.00000000E+0	-2.80649455E+1	5.00000000E+0	4.47038044E-1	0.00000000E+0
18	02/09/2022	15:24:37.614	0.00000000E+0	-2.78555571E+1	5.00000000E+0	4.51395724E-1	0.00000000E+0
19	02/09/2022	15:24:38.998	0.00000000E+0	-2.76461687E+1	5.00000000E+0	4.47984369E-1	0.00000000E+0
20	02/09/2022	15:24:40.444	0.00000000E+0	-2.74363969E+1	5.00000000E+0	4.49186906E-1	0.00000000E+0
21	02/09/2022	15:24:41.944	0.00000000E+0	-2.72270085E+1	5.00000000E+0	4.44598303E-1	0.00000000E+0
22	02/09/2022	15:24:43.322	0.00000000E+0	-2.70176201E+1	5.00000000E+0	4.56422350E-1	0.00000000E+0
23	02/09/2022	15:24:44.819	0.00000000E+0	-2.68082317E+1	5.00000000E+0	4.51428022E-1	0.00000000E+0
24	02/09/2022	15:24:46.225	0.00000000E+0	-2.65988434E+1	5.00000000E+0	4.45924710E-1	0.00000000E+0
25	02/09/2022	15:24:47.610	0.00000000E+0	-2.63894550E+1	5.00000000E+0	4.46363273E-1	0.00000000E+0
26	02/09/2022	15:24:49.065	0.00000000E+0	-2.61800666E+1	5.00000000E+0	4.43698131E-1	0.00000000E+0
27	02/09/2022	15:24:50.474	0.00000000E+0	-2.59706782E+1	5.00000000E+0	4.43871408E-1	0.00000000E+0
28	02/09/2022	15:24:51.923	0.00000000E+0	-2.57609064E+1	5.00000000E+0	4.46695403E-1	0.00000000E+0
29	02/09/2022	15:24:53.413	0.00000000E+0	-2.55515180E+1	5.00000000E+0	4.42383160E-1	0.00000000E+0
30	02/09/2022	15:24:54.805	0.00000000E+0	-2.53421296E+1	5.00000000E+0	4.50540132E-1	0.00000000E+0
31	02/09/2022	15:24:56.334	0.00000000E+0	-2.51327412E+1	5.00000000E+0	4.45555843E-1	0.00000000E+0
32	02/09/2022	15:24:57.713	0.00000000E+0	-2.49233529E+1	5.00000000E+0	4.47116704E-1	0.00000000E+0
33	02/09/2022	15:24:59.118	0.00000000E+0	-2.47139645E+1	5.00000000E+0	4.48149180E-1	0.00000000E+0
34	02/09/2022	15:25:00.660	0.00000000E+0	-2.45045761E+1	5.00000000E+0	4.44549624E-1	0.00000000E+0
35	02/09/2022	15:25:02.055	0.00000000E+0	-2.42948042E+1	5.00000000E+0	4.42171135E-1	0.00000000E+0
36	02/09/2022	15:25:03.563	0.00000000E+0	-2.40854158E+1	5.00000000E+0	4.45975006E-1	0.00000000E+0
37	02/09/2022	15:25:04.999	0.00000000E+0	-2.38760275E+1	5.00000000E+0	4.44916115E-1	0.00000000E+0
38	02/09/2022	15:25:06.383	0.00000000E+0	-2.36666391E+1	5.00000000E+0	4.42847727E-1	0.00000000E+0
39	02/09/2022	15:25:07.922	0.00000000E+0	-2.34572507E+1	5.00000000E+0	4.42998700E-1	0.00000000E+0
40	02/09/2022	15:25:09.309	0.00000000E+0	-2.32478623E+1	5.00000000E+0	4.42050470E-1	0.00000000E+0
