#Iteration	Date	Time	Chirp	Phase	RamanAxis	RTPhase	NFringe	Ratio
1	12/06/2023	17:20:01.707	0.00000000E+0	-1.56922630E+3	5.00000000E+0	5.42837451E+0	-2.51400000E+3	4.55720658E-1
2	12/06/2023	17:20:03.428	0.00000000E+0	-1.56294311E+3	5.00000000E+0	2.95329651E+0	-2.51500000E+3	4.54585169E-1
3	12/06/2023	17:20:05.312	0.00000000E+0	-1.55665993E+3	5.00000000E+0	6.04388430E+0	-2.51900000E+3	4.61299937E-1
4	12/06/2023	17:20:07.039	0.00000000E+0	-1.55037674E+3	5.00000000E+0	6.06267557E+0	-2.51700000E+3	5.86301517E-1
5	12/06/2023	17:20:08.913	0.00000000E+0	-1.54409356E+3	5.00000000E+0	5.40306383E+0	-2.41600000E+3	3.07566291E-1
6	12/06/2023	17:20:10.918	0.00000000E+0	-1.53781037E+3	5.00000000E+0	8.60946717E-1	-2.18600000E+3	6.34511685E-1
7	12/06/2023	17:20:12.813	0.00000000E+0	-1.53152719E+3	5.00000000E+0	2.57708772E-1	-2.29500000E+3	6.82461121E-1
8	12/06/2023	17:20:14.692	0.00000000E+0	-1.52524400E+3	5.00000000E+0	2.34123818E+0	-2.39900000E+3	4.85218873E-1
9	12/06/2023	17:20:16.530	0.00000000E+0	-1.51896082E+3	5.00000000E+0	2.12954883E+0	-2.40300000E+3	5.22296943E-1
10	12/06/2023	17:20:18.439	0.00000000E+0	-1.51267763E+3	5.00000000E+0	5.02417058E+0	-2.45200000E+3	2.84308921E-1
11	12/06/2023	17:20:20.712	0.00000000E+0	-1.50639444E+3	5.00000000E+0	3.20755383E+0	-2.49600000E+3	4.79665749E-1
12	12/06/2023	17:20:22.550	0.00000000E+0	-1.50011126E+3	5.00000000E+0	5.47132598E+0	-2.51200000E+3	3.41012820E-1
13	12/06/2023	17:20:24.555	0.00000000E+0	-1.49382807E+3	5.00000000E+0	1.48949535E+0	-2.50900000E+3	5.44713859E-1
14	12/06/2023	17:20:26.514	0.00000000E+0	-1.48754489E+3	5.00000000E+0	3.44186939E+0	-2.51200000E+3	4.95527542E-1
15	12/06/2023	17:20:28.250	0.00000000E+0	-1.48126170E+3	5.00000000E+0	1.50368467E+0	-2.50600000E+3	6.32504366E-1
16	12/06/2023	17:20:30.042	0.00000000E+0	-1.47497852E+3	5.00000000E+0	4.03206850E+0	-2.49500000E+3	5.19017006E-1
17	12/06/2023	17:20:31.903	0.00000000E+0	-1.46869533E+3	5.00000000E+0	8.21830207E-1	-2.47100000E+3	6.08984966E-1
18	12/06/2023	17:20:33.831	0.00000000E+0	-1.46241215E+3	5.00000000E+0	5.71791339E+0	-2.42900000E+3	6.34231567E-1
19	12/06/2023	17:20:35.809	0.00000000E+0	-1.45612896E+3	5.00000000E+0	5.71407843E+0	-2.38700000E+3	5.63905672E-1
20	12/06/2023	17:20:37.666	0.00000000E+0	-1.44984578E+3	5.00000000E+0	2.25034982E+0	-2.32100000E+3	6.42909541E-1
21	12/06/2023	17:20:39.673	0.00000000E+0	-1.44356259E+3	5.00000000E+0	5.17948613E+0	-2.38400000E+3	3.28554082E-1
22	12/06/2023	17:20:41.583	0.00000000E+0	-1.43727941E+3	5.00000000E+0	4.75227248E+0	-2.44500000E+3	4.10023570E-1
23	12/06/2023	17:20:43.491	0.00000000E+0	-1.43099622E+3	5.00000000E+0	4.79982589E+0	-2.51100000E+3	4.87337347E-1
24	12/06/2023	17:20:45.561	0.00000000E+0	-1.42471304E+3	5.00000000E+0	1.73493227E+0	-2.51100000E+3	6.60614754E-1
25	12/06/2023	17:20:47.417	0.00000000E+0	-1.41842985E+3	5.00000000E+0	4.19313648E+0	-2.51100000E+3	5.10266769E-1
26	12/06/2023	17:20:49.341	0.00000000E+0	-1.41214666E+3	5.00000000E+0	2.15102456E+0	-2.47400000E+3	6.72508303E-1
27	12/06/2023	17:20:51.124	0.00000000E+0	-1.40586348E+3	5.00000000E+0	5.56221434E+0	-2.40300000E+3	4.20869463E-1
28	12/06/2023	17:20:52.851	0.00000000E+0	-1.39958029E+3	5.00000000E+0	2.92951981E+0	-2.32700000E+3	3.11288686E-1
29	12/06/2023	17:20:54.862	0.00000000E+0	-1.39329711E+3	5.00000000E+0	1.92629637E+0	-2.20300000E+3	5.65550100E-1
30	12/06/2023	17:20:56.807	0.00000000E+0	-1.38701392E+3	5.00000000E+0	1.88986433E+0	-2.11500000E+3	2.96702708E-1
31	12/06/2023	17:20:58.714	0.00000000E+0	-1.38073074E+3	5.00000000E+0	2.79951494E+0	-2.25900000E+3	6.25073571E-1
32	12/06/2023	17:21:00.648	0.00000000E+0	-1.37444755E+3	5.00000000E+0	4.93443270E+0	-2.38300000E+3	3.19895574E-1
33	12/06/2023	17:21:02.569	0.00000000E+0	-1.36816437E+3	5.00000000E+0	1.26553415E+0	-2.47100000E+3	3.15046844E-1
34	12/06/2023	17:21:04.585	0.00000000E+0	-1.36188118E+3	5.00000000E+0	4.75035500E+0	-2.50000000E+3	3.08217901E-1
