#Iteration	Date	Time	Chirp	Phase	RamanAxis	RTPhase	NFringe	Ratio
1	02/09/2022	16:16:59.003	0.00000000E+0	-3.14159265E+1	5.00000000E+0	5.93803963E+0	-6.31000000E+2	4.57739532E-1
2	02/09/2022	16:17:00.497	0.00000000E+0	-3.12065382E+1	5.00000000E+0	5.05331621E+0	-6.31000000E+2	4.70791966E-1
3	02/09/2022	16:17:01.909	0.00000000E+0	-3.09971498E+1	5.00000000E+0	1.41202932E+0	-6.30000000E+2	4.79376393E-1
4	02/09/2022	16:17:03.331	0.00000000E+0	-3.07877614E+1	5.00000000E+0	4.60922877E+0	-6.31000000E+2	4.92147685E-1
5	02/09/2022	16:17:04.716	0.00000000E+0	-3.05779895E+1	5.00000000E+0	5.61820464E+0	-6.30000000E+2	4.86488884E-1
6	02/09/2022	16:17:06.090	0.00000000E+0	-3.03686012E+1	5.00000000E+0	4.64757829E+0	-6.30000000E+2	4.97366718E-1
7	02/09/2022	16:17:07.582	0.00000000E+0	-3.01592128E+1	5.00000000E+0	1.14128171E+0	-6.30000000E+2	4.93644850E-1
8	02/09/2022	16:17:09.025	0.00000000E+0	-2.99498244E+1	5.00000000E+0	1.56619438E+0	-6.30000000E+2	4.76894672E-1
9	02/09/2022	16:17:10.449	0.00000000E+0	-2.97404360E+1	5.00000000E+0	4.64757829E+0	-6.31000000E+2	4.91061547E-1
10	02/09/2022	16:17:11.992	0.00000000E+0	-2.95310476E+1	5.00000000E+0	2.41601974E-1	-6.30000000E+2	4.86636182E-1
11	02/09/2022	16:17:13.380	0.00000000E+0	-2.93216593E+1	5.00000000E+0	1.39055358E+0	-6.30000000E+2	4.79898583E-1
12	02/09/2022	16:17:14.943	0.00000000E+0	-2.91122709E+1	5.00000000E+0	5.88856875E+0	-6.30000000E+2	4.82069999E-1
13	02/09/2022	16:17:16.399	0.00000000E+0	-2.89024990E+1	5.00000000E+0	4.33809767E+0	-6.30000000E+2	4.71197005E-1
14	02/09/2022	16:17:17.785	0.00000000E+0	-2.86931106E+1	5.00000000E+0	8.41388462E-1	-6.30000000E+2	4.67146512E-1
15	02/09/2022	16:17:19.251	0.00000000E+0	-2.84837223E+1	5.00000000E+0	4.38296661E+0	-6.31000000E+2	4.51669798E-1
