#Iteration	Date	Time	Chirp	Phase	RamanAxis	RTPhase	NFringe	Ratio
1	02/09/2022	16:08:21.273	0.00000000E+0	-3.14159265E+1	5.00000000E+0	4.12755881E+0	-1.23300000E+3	2.72983079E-1
2	02/09/2022	16:08:22.827	0.00000000E+0	-3.12065382E+1	5.00000000E+0	4.00714131E+0	-1.23300000E+3	2.76795250E-1
3	02/09/2022	16:08:24.404	0.00000000E+0	-3.09971498E+1	5.00000000E+0	1.81584976E+0	-1.23500000E+3	3.00357809E-1
4	02/09/2022	16:08:25.793	0.00000000E+0	-3.07877614E+1	5.00000000E+0	6.26822899E+0	-1.23300000E+3	3.27372691E-1
5	02/09/2022	16:08:27.168	0.00000000E+0	-3.05779895E+1	5.00000000E+0	5.14880651E+0	-1.23300000E+3	3.61364951E-1
6	02/09/2022	16:08:28.696	0.00000000E+0	-3.03686012E+1	5.00000000E+0	1.75947596E+0	-1.23500000E+3	4.12457669E-1
7	02/09/2022	16:08:30.083	0.00000000E+0	-3.01592128E+1	5.00000000E+0	4.11988890E+0	-1.23300000E+3	4.37665817E-1
8	02/09/2022	16:08:31.577	0.00000000E+0	-2.99498244E+1	5.00000000E+0	4.16092289E+0	-1.23400000E+3	4.85545386E-1
9	02/09/2022	16:08:32.976	0.00000000E+0	-2.97404360E+1	5.00000000E+0	3.78164614E+0	-1.23500000E+3	5.24472878E-1
10	02/09/2022	16:08:34.359	0.00000000E+0	-2.95310476E+1	5.00000000E+0	2.20778185E+0	-1.23400000E+3	5.67508344E-1
11	02/09/2022	16:08:35.838	0.00000000E+0	-2.93216593E+1	5.00000000E+0	2.30327215E+0	-1.23300000E+3	5.92390566E-1
12	02/09/2022	16:08:37.229	0.00000000E+0	-2.91122709E+1	5.00000000E+0	3.89209275E+0	-1.23500000E+3	6.23094706E-1
13	02/09/2022	16:08:38.618	0.00000000E+0	-2.89024990E+1	5.00000000E+0	4.15248599E+0	-1.23300000E+3	6.35651839E-1
14	02/09/2022	16:08:40.049	0.00000000E+0	-2.86931106E+1	5.00000000E+0	3.88173838E+0	-1.23500000E+3	6.47665238E-1
15	02/09/2022	16:08:41.441	0.00000000E+0	-2.84837223E+1	5.00000000E+0	4.04318986E+0	-1.23300000E+3	6.48606988E-1
16	02/09/2022	16:08:43.013	0.00000000E+0	-2.82743339E+1	5.00000000E+0	4.48612681E+0	-1.23500000E+3	6.43272778E-1
