#Iteration	Date	Time	Chirp	Phase	RamanAxis	RTPhase	NFringe	Ratio
1	02/09/2022	17:00:17.151	0.00000000E+0	-3.14159265E+1	5.00000000E+0	2.09541776E+0	-1.23300000E+3	4.54362305E-1
2	02/09/2022	17:00:18.591	0.00000000E+0	-3.12065382E+1	5.00000000E+0	5.77467068E+0	-1.23500000E+3	4.58471450E-1
3	02/09/2022	17:00:19.986	0.00000000E+0	-3.09971498E+1	5.00000000E+0	3.74559759E+0	-1.23400000E+3	4.57560801E-1
4	02/09/2022	17:00:21.495	0.00000000E+0	-3.07877614E+1	5.00000000E+0	1.90136919E+0	-1.23400000E+3	4.54844981E-1
5	02/09/2022	17:00:22.894	0.00000000E+0	-3.05779895E+1	5.00000000E+0	3.43611696E+0	-1.23300000E+3	4.56158276E-1
6	02/09/2022	17:00:24.303	0.00000000E+0	-3.03686012E+1	5.00000000E+0	1.92054395E+0	-1.23300000E+3	4.54399000E-1
7	02/09/2022	17:00:25.801	0.00000000E+0	-3.01592128E+1	5.00000000E+0	3.65279175E+0	-1.23400000E+3	4.49397027E-1
8	02/09/2022	17:00:27.197	0.00000000E+0	-2.99498244E+1	5.00000000E+0	7.01796210E-2	-1.23400000E+3	4.52049934E-1
9	02/09/2022	17:00:28.683	0.00000000E+0	-2.97404360E+1	5.00000000E+0	2.46050518E+0	-1.23300000E+3	4.49781944E-1
10	02/09/2022	17:00:30.080	0.00000000E+0	-2.95310476E+1	5.00000000E+0	2.30672361E+0	-1.23500000E+3	4.55522998E-1
11	02/09/2022	17:00:31.488	0.00000000E+0	-2.93216593E+1	5.00000000E+0	5.54150560E+0	-1.23500000E+3	4.53889768E-1
12	02/09/2022	17:00:32.993	0.00000000E+0	-2.91122709E+1	5.00000000E+0	5.01458320E+0	-1.23500000E+3	4.51422982E-1
13	02/09/2022	17:00:34.386	0.00000000E+0	-2.89024990E+1	5.00000000E+0	3.71415098E+0	-1.23300000E+3	4.52117820E-1
14	02/09/2022	17:00:35.864	0.00000000E+0	-2.86931106E+1	5.00000000E+0	1.83924296E+0	-1.23400000E+3	4.47158650E-1
15	02/09/2022	17:00:37.360	0.00000000E+0	-2.84837223E+1	5.00000000E+0	4.95168998E+0	-1.23300000E+3	4.52639475E-1
16	02/09/2022	17:00:38.751	0.00000000E+0	-2.82743339E+1	5.00000000E+0	2.78225765E+0	-1.23500000E+3	4.49364028E-1
17	02/09/2022	17:00:40.246	0.00000000E+0	-2.80649455E+1	5.00000000E+0	8.06490399E-1	-1.23400000E+3	4.48141465E-1
18	02/09/2022	17:00:41.638	0.00000000E+0	-2.78555571E+1	5.00000000E+0	1.62755362E+0	-1.23300000E+3	4.55925233E-1
19	02/09/2022	17:00:43.091	0.00000000E+0	-2.76461687E+1	5.00000000E+0	1.02738363E+0	-1.23400000E+3	4.47631228E-1
20	02/09/2022	17:00:44.592	0.00000000E+0	-2.74363969E+1	5.00000000E+0	3.95076752E+0	-1.23500000E+3	4.48790290E-1
21	02/09/2022	17:00:46.016	0.00000000E+0	-2.72270085E+1	5.00000000E+0	4.84354434E+0	-1.23400000E+3	4.49078549E-1
22	02/09/2022	17:00:47.482	0.00000000E+0	-2.70176201E+1	5.00000000E+0	4.24299086E+0	-1.23300000E+3	4.49546952E-1
23	02/09/2022	17:00:48.874	0.00000000E+0	-2.68082317E+1	5.00000000E+0	4.05546171E+0	-1.23500000E+3	4.52450050E-1
24	02/09/2022	17:00:50.260	0.00000000E+0	-2.65988434E+1	5.00000000E+0	5.07134048E+0	-1.23400000E+3	4.46349302E-1
25	02/09/2022	17:00:51.799	0.00000000E+0	-2.63894550E+1	5.00000000E+0	8.66699145E-1	-1.23500000E+3	4.50275431E-1
26	02/09/2022	17:00:53.183	0.00000000E+0	-2.61800666E+1	5.00000000E+0	2.40336440E+0	-1.23300000E+3	4.51240080E-1
27	02/09/2022	17:00:54.628	0.00000000E+0	-2.59706782E+1	5.00000000E+0	2.45360227E+0	-1.23500000E+3	4.49828601E-1
28	02/09/2022	17:00:56.105	0.00000000E+0	-2.57609064E+1	5.00000000E+0	3.96917529E-1	-1.23200000E+3	4.57047005E-1
29	02/09/2022	17:00:57.484	0.00000000E+0	-2.55515180E+1	5.00000000E+0	4.97776766E-1	-1.23300000E+3	4.57722813E-1
30	02/09/2022	17:00:58.987	0.00000000E+0	-2.53421296E+1	5.00000000E+0	4.09611220E+0	-1.23300000E+3	4.56433500E-1
