#Iteration	Date	Time	Chirp	Phase	RamanAxis	RTPhase	NFringe	Ratio
1	02/09/2022	15:41:14.277	0.00000000E+0	-3.14159265E+1	5.00000000E+0	3.21829169E+0	-1.23400000E+3	3.83399085E-1
2	02/09/2022	15:41:15.646	0.00000000E+0	-3.12065382E+1	5.00000000E+0	3.97914616E+0	-1.23400000E+3	3.96414763E-1
3	02/09/2022	15:41:17.092	0.00000000E+0	-3.09971498E+1	5.00000000E+0	1.45191282E+0	-1.23500000E+3	4.12474531E-1
4	02/09/2022	15:41:18.667	0.00000000E+0	-3.07877614E+1	5.00000000E+0	4.20502483E+0	-1.23300000E+3	4.28793630E-1
5	02/09/2022	15:41:20.036	0.00000000E+0	-3.05779895E+1	5.00000000E+0	5.35589392E+0	-1.23300000E+3	4.44578494E-1
6	02/09/2022	15:41:21.591	0.00000000E+0	-3.03686012E+1	5.00000000E+0	3.31454899E+0	-1.23300000E+3	4.73232129E-1
7	02/09/2022	15:41:22.987	0.00000000E+0	-3.01592128E+1	5.00000000E+0	1.07263607E+0	-1.23400000E+3	4.86211132E-1
8	02/09/2022	15:41:24.383	0.00000000E+0	-2.99498244E+1	5.00000000E+0	6.08300081E+0	-1.23500000E+3	5.05197200E-1
9	02/09/2022	15:41:25.919	0.00000000E+0	-2.97404360E+1	5.00000000E+0	4.46580157E+0	-1.23300000E+3	5.15995338E-1
10	02/09/2022	15:41:27.326	0.00000000E+0	-2.95310476E+1	5.00000000E+0	1.71422353E-1	-1.23300000E+3	5.27107638E-1
11	02/09/2022	15:41:28.759	0.00000000E+0	-2.93216593E+1	5.00000000E+0	5.44486481E+0	-1.23400000E+3	5.41934608E-1
12	02/09/2022	15:41:30.248	0.00000000E+0	-2.91122709E+1	5.00000000E+0	1.30695163E+0	-1.23300000E+3	5.40946445E-1
13	02/09/2022	15:41:31.646	0.00000000E+0	-2.89024990E+1	5.00000000E+0	2.11574300E+0	-1.23500000E+3	5.46590475E-1
14	02/09/2022	15:41:33.120	0.00000000E+0	-2.86931106E+1	5.00000000E+0	6.47339892E-1	-1.23300000E+3	5.32855958E-1
15	02/09/2022	15:41:34.530	0.00000000E+0	-2.84837223E+1	5.00000000E+0	5.97063672E+0	-1.23500000E+3	5.30372708E-1
16	02/09/2022	15:41:35.942	0.00000000E+0	-2.82743339E+1	5.00000000E+0	2.92184991E+0	-1.23500000E+3	5.11180037E-1
17	02/09/2022	15:41:37.420	0.00000000E+0	-2.80649455E+1	5.00000000E+0	5.62779202E+0	-1.23300000E+3	5.04753146E-1
18	02/09/2022	15:41:38.804	0.00000000E+0	-2.78555571E+1	5.00000000E+0	4.34346660E+0	-1.23500000E+3	4.86273828E-1
19	02/09/2022	15:41:40.359	0.00000000E+0	-2.76461687E+1	5.00000000E+0	6.00169983E+0	-1.23600000E+3	4.71161743E-1
20	02/09/2022	15:41:41.847	0.00000000E+0	-2.74363969E+1	5.00000000E+0	3.10017517E+0	-1.23300000E+3	4.68015923E-1
21	02/09/2022	15:41:43.230	0.00000000E+0	-2.72270085E+1	5.00000000E+0	3.67810243E+0	-1.23500000E+3	4.37400401E-1
22	02/09/2022	15:41:44.727	0.00000000E+0	-2.70176201E+1	5.00000000E+0	3.28540335E+0	-1.23400000E+3	4.21160705E-1
23	02/09/2022	15:41:46.128	0.00000000E+0	-2.68082317E+1	5.00000000E+0	3.92315587E+0	-1.23300000E+3	4.05715266E-1
24	02/09/2022	15:41:47.510	0.00000000E+0	-2.65988434E+1	5.00000000E+0	6.22029209E+0	-1.23400000E+3	3.87534846E-1
25	02/09/2022	15:41:49.000	0.00000000E+0	-2.63894550E+1	5.00000000E+0	1.19650501E+0	-1.23300000E+3	3.84464611E-1
26	02/09/2022	15:41:50.389	0.00000000E+0	-2.61800666E+1	5.00000000E+0	5.98060760E+0	-1.23500000E+3	3.68497357E-1
27	02/09/2022	15:41:51.856	0.00000000E+0	-2.59706782E+1	5.00000000E+0	3.22059266E+0	-1.23500000E+3	3.65094741E-1
28	02/09/2022	15:41:53.250	0.00000000E+0	-2.57609064E+1	5.00000000E+0	2.56174792E+0	-1.23300000E+3	3.61985017E-1
29	02/09/2022	15:41:54.648	0.00000000E+0	-2.55515180E+1	5.00000000E+0	4.21844717E-1	-1.23400000E+3	3.70272903E-1
30	02/09/2022	15:41:56.061	0.00000000E+0	-2.53421296E+1	5.00000000E+0	2.22580612E+0	-1.23500000E+3	3.74878301E-1
31	02/09/2022	15:41:57.460	0.00000000E+0	-2.51327412E+1	5.00000000E+0	2.66490812E+0	-1.23400000E+3	3.85486815E-1
32	02/09/2022	15:41:58.894	0.00000000E+0	-2.49233529E+1	5.00000000E+0	4.13024327E-1	-1.23400000E+3	3.95161893E-1
33	02/09/2022	15:42:00.327	0.00000000E+0	-2.47139645E+1	5.00000000E+0	4.38641806E+0	-1.23300000E+3	4.16361129E-1
34	02/09/2022	15:42:01.707	0.00000000E+0	-2.45045761E+1	5.00000000E+0	4.85504919E+0	-1.23500000E+3	4.37882011E-1
35	02/09/2022	15:42:03.217	0.00000000E+0	-2.42948042E+1	5.00000000E+0	4.59350547E+0	-1.23500000E+3	4.60629843E-1
36	02/09/2022	15:42:04.603	0.00000000E+0	-2.40854158E+1	5.00000000E+0	3.29729170E+0	-1.23300000E+3	4.67248267E-1
37	02/09/2022	15:42:06.140	0.00000000E+0	-2.38760275E+1	5.00000000E+0	2.95176253E+0	-1.23500000E+3	5.06779904E-1
38	02/09/2022	15:42:07.659	0.00000000E+0	-2.36666391E+1	5.00000000E+0	5.64428231E+0	-1.23400000E+3	5.02962707E-1
39	02/09/2022	15:42:09.024	0.00000000E+0	-2.34572507E+1	5.00000000E+0	1.41356330E+0	-1.23400000E+3	5.19737724E-1
40	02/09/2022	15:42:10.520	0.00000000E+0	-2.32478623E+1	5.00000000E+0	8.64398174E-1	-1.23500000E+3	5.30812737E-1
