#Iteration	Date	Time	Chirp	Phase	RamanAxis	RTPhase	NFringe	Ratio
1	02/09/2022	15:33:15.695	0.00000000E+0	-3.14159265E+1	5.00000000E+0	6.03046197E+0	-6.30000000E+2	3.11817090E-1
2	02/09/2022	15:33:17.116	0.00000000E+0	-3.12065382E+1	5.00000000E+0	2.60124792E+0	-6.30000000E+2	3.25356057E-1
3	02/09/2022	15:33:18.656	0.00000000E+0	-3.09971498E+1	5.00000000E+0	5.99863187E+0	-6.30000000E+2	3.34951836E-1
4	02/09/2022	15:33:20.144	0.00000000E+0	-3.07877614E+1	5.00000000E+0	4.11298599E+0	-6.31000000E+2	3.71298387E-1
5	02/09/2022	15:33:21.544	0.00000000E+0	-3.05779895E+1	5.00000000E+0	2.71054405E+0	-6.30000000E+2	3.91508473E-1
6	02/09/2022	15:33:22.931	0.00000000E+0	-3.03686012E+1	5.00000000E+0	9.97087512E-3	-6.30000000E+2	4.24374428E-1
7	02/09/2022	15:33:24.527	0.00000000E+0	-3.01592128E+1	5.00000000E+0	5.79537942E+0	-6.31000000E+2	4.42098484E-1
8	02/09/2022	15:33:25.909	0.00000000E+0	-2.99498244E+1	5.00000000E+0	4.89723367E-1	-6.29000000E+2	4.81270510E-1
9	02/09/2022	15:33:27.431	0.00000000E+0	-2.97404360E+1	5.00000000E+0	5.74284057E+0	-6.31000000E+2	5.17183453E-1
10	02/09/2022	15:33:28.836	0.00000000E+0	-2.95310476E+1	5.00000000E+0	5.14075312E+0	-6.30000000E+2	5.27949675E-1
11	02/09/2022	15:33:30.210	0.00000000E+0	-2.93216593E+1	5.00000000E+0	2.43020906E+0	-6.30000000E+2	5.55420855E-1
12	02/09/2022	15:33:31.719	0.00000000E+0	-2.91122709E+1	5.00000000E+0	1.19688851E+0	-6.30000000E+2	5.77851444E-1
13	02/09/2022	15:33:33.086	0.00000000E+0	-2.89024990E+1	5.00000000E+0	2.00031095E+0	-6.30000000E+2	5.93141451E-1
14	02/09/2022	15:33:34.548	0.00000000E+0	-2.86931106E+1	5.00000000E+0	9.60271973E-1	-6.30000000E+2	6.00248140E-1
15	02/09/2022	15:33:36.070	0.00000000E+0	-2.84837223E+1	5.00000000E+0	5.18025312E+0	-6.31000000E+2	5.91008698E-1
16	02/09/2022	15:33:37.532	0.00000000E+0	-2.82743339E+1	5.00000000E+0	2.03175755E+0	-6.30000000E+2	5.98820635E-1
17	02/09/2022	15:33:39.078	0.00000000E+0	-2.80649455E+1	5.00000000E+0	3.99256850E+0	-6.31000000E+2	5.81461956E-1
18	02/09/2022	15:33:40.464	0.00000000E+0	-2.78555571E+1	5.00000000E+0	5.59481143E+0	-6.30000000E+2	5.61858168E-1
19	02/09/2022	15:33:41.854	0.00000000E+0	-2.76461687E+1	5.00000000E+0	4.52294235E+0	-6.31000000E+2	5.30506832E-1
20	02/09/2022	15:33:43.353	0.00000000E+0	-2.74363969E+1	5.00000000E+0	6.28088434E+0	-6.31000000E+2	5.11259239E-1
21	02/09/2022	15:33:44.751	0.00000000E+0	-2.72270085E+1	5.00000000E+0	4.88841328E+0	-6.30000000E+2	4.81839776E-1
22	02/09/2022	15:33:46.202	0.00000000E+0	-2.70176201E+1	5.00000000E+0	1.97154881E+0	-6.30000000E+2	4.40960796E-1
23	02/09/2022	15:33:47.534	0.00000000E+0	-2.68082317E+1	5.00000000E+0	5.63354444E+0	-6.30000000E+2	4.11453613E-1
24	02/09/2022	15:33:48.929	0.00000000E+0	-2.65988434E+1	5.00000000E+0	3.94923354E+0	-6.31000000E+2	3.87947877E-1
25	02/09/2022	15:33:50.395	0.00000000E+0	-2.63894550E+1	5.00000000E+0	5.59902988E-2	-6.30000000E+2	3.57746478E-1
26	02/09/2022	15:33:51.788	0.00000000E+0	-2.61800666E+1	5.00000000E+0	4.15747143E+0	-6.30000000E+2	3.33144229E-1
