#Iteration	Date	Time	Chirp	Phase	RamanAxis	RatioMean	RatioStdDev
1	02/09/2022	15:15:40.760	0.00000000E+0	-3.14159265E+1	5.00000000E+0	4.42835816E-1	0.00000000E+0
2	02/09/2022	15:15:42.216	0.00000000E+0	-3.12065382E+1	5.00000000E+0	4.44867004E-1	0.00000000E+0
3	02/09/2022	15:15:43.719	0.00000000E+0	-3.09971498E+1	5.00000000E+0	4.60102033E-1	0.00000000E+0
4	02/09/2022	15:15:45.092	0.00000000E+0	-3.07877614E+1	5.00000000E+0	4.57841495E-1	0.00000000E+0
5	02/09/2022	15:15:46.491	0.00000000E+0	-3.05779895E+1	5.00000000E+0	4.70440822E-1	0.00000000E+0
6	02/09/2022	15:15:47.979	0.00000000E+0	-3.03686012E+1	5.00000000E+0	4.77957709E-1	0.00000000E+0
7	02/09/2022	15:15:49.372	0.00000000E+0	-3.01592128E+1	5.00000000E+0	4.81172865E-1	0.00000000E+0
8	02/09/2022	15:15:50.817	0.00000000E+0	-2.99498244E+1	5.00000000E+0	4.87421600E-1	0.00000000E+0
9	02/09/2022	15:15:52.362	0.00000000E+0	-2.97404360E+1	5.00000000E+0	4.93943978E-1	0.00000000E+0
10	02/09/2022	15:15:53.741	0.00000000E+0	-2.95310476E+1	5.00000000E+0	4.96156598E-1	0.00000000E+0
11	02/09/2022	15:15:55.335	0.00000000E+0	-2.93216593E+1	5.00000000E+0	5.00535433E-1	0.00000000E+0
12	02/09/2022	15:15:56.761	0.00000000E+0	-2.91122709E+1	5.00000000E+0	4.88924650E-1	0.00000000E+0
13	02/09/2022	15:15:58.140	0.00000000E+0	-2.89024990E+1	5.00000000E+0	4.77892805E-1	0.00000000E+0
14	02/09/2022	15:15:59.661	0.00000000E+0	-2.86931106E+1	5.00000000E+0	4.83865052E-1	0.00000000E+0
15	02/09/2022	15:16:01.047	0.00000000E+0	-2.84837223E+1	5.00000000E+0	4.72694687E-1	0.00000000E+0
16	02/09/2022	15:16:02.558	0.00000000E+0	-2.82743339E+1	5.00000000E+0	4.70566731E-1	0.00000000E+0
17	02/09/2022	15:16:03.936	0.00000000E+0	-2.80649455E+1	5.00000000E+0	4.55873032E-1	0.00000000E+0
18	02/09/2022	15:16:05.336	0.00000000E+0	-2.78555571E+1	5.00000000E+0	4.49190324E-1	0.00000000E+0
19	02/09/2022	15:16:06.865	0.00000000E+0	-2.76461687E+1	5.00000000E+0	4.35603554E-1	0.00000000E+0
20	02/09/2022	15:16:08.246	0.00000000E+0	-2.74363969E+1	5.00000000E+0	4.33759223E-1	0.00000000E+0
21	02/09/2022	15:16:09.702	0.00000000E+0	-2.72270085E+1	5.00000000E+0	4.30339779E-1	0.00000000E+0
22	02/09/2022	15:16:11.209	0.00000000E+0	-2.70176201E+1	5.00000000E+0	4.23222741E-1	0.00000000E+0
23	02/09/2022	15:16:12.605	0.00000000E+0	-2.68082317E+1	5.00000000E+0	4.12501702E-1	0.00000000E+0
24	02/09/2022	15:16:14.108	0.00000000E+0	-2.65988434E+1	5.00000000E+0	4.18768137E-1	0.00000000E+0
25	02/09/2022	15:16:15.495	0.00000000E+0	-2.63894550E+1	5.00000000E+0	4.10503052E-1	0.00000000E+0
26	02/09/2022	15:16:16.936	0.00000000E+0	-2.61800666E+1	5.00000000E+0	4.20882566E-1	0.00000000E+0
27	02/09/2022	15:16:18.425	0.00000000E+0	-2.59706782E+1	5.00000000E+0	4.12830124E-1	0.00000000E+0
28	02/09/2022	15:16:19.808	0.00000000E+0	-2.57609064E+1	5.00000000E+0	4.20561909E-1	0.00000000E+0
29	02/09/2022	15:16:21.259	0.00000000E+0	-2.55515180E+1	5.00000000E+0	4.26444925E-1	0.00000000E+0
30	02/09/2022	15:16:22.689	0.00000000E+0	-2.53421296E+1	5.00000000E+0	4.32511606E-1	0.00000000E+0
31	02/09/2022	15:16:24.064	0.00000000E+0	-2.51327412E+1	5.00000000E+0	4.43461846E-1	0.00000000E+0
32	02/09/2022	15:16:25.603	0.00000000E+0	-2.49233529E+1	5.00000000E+0	4.48399603E-1	0.00000000E+0
33	02/09/2022	15:16:27.013	0.00000000E+0	-2.47139645E+1	5.00000000E+0	4.53650385E-1	0.00000000E+0
34	02/09/2022	15:16:28.447	0.00000000E+0	-2.45045761E+1	5.00000000E+0	4.59652194E-1	0.00000000E+0
35	02/09/2022	15:16:29.943	0.00000000E+0	-2.42948042E+1	5.00000000E+0	4.73463873E-1	0.00000000E+0
36	02/09/2022	15:16:31.316	0.00000000E+0	-2.40854158E+1	5.00000000E+0	4.80062155E-1	0.00000000E+0
37	02/09/2022	15:16:32.824	0.00000000E+0	-2.38760275E+1	5.00000000E+0	4.82233758E-1	0.00000000E+0
38	02/09/2022	15:16:34.285	0.00000000E+0	-2.36666391E+1	5.00000000E+0	4.87156741E-1	0.00000000E+0
39	02/09/2022	15:16:35.656	0.00000000E+0	-2.34572507E+1	5.00000000E+0	4.89873759E-1	0.00000000E+0
40	02/09/2022	15:16:37.215	0.00000000E+0	-2.32478623E+1	5.00000000E+0	4.85778178E-1	0.00000000E+0
41	02/09/2022	15:16:38.625	0.00000000E+0	-2.30384740E+1	5.00000000E+0	4.95735524E-1	0.00000000E+0
42	02/09/2022	15:16:40.085	0.00000000E+0	-2.28290856E+1	5.00000000E+0	4.87565981E-1	0.00000000E+0
43	02/09/2022	15:16:41.442	0.00000000E+0	-2.26193137E+1	5.00000000E+0	4.90104081E-1	0.00000000E+0
